Region,State,StateCode,Education,EducationCode,DeliveryMethod,DeliveryMethodCode,TobaccoUse,TobaccoUseCode,Births,Pctof TotalBirths,AverageBirthWeight,AverageAgeofMother
2,Missouri,29,"Master's degree (MA, MS)",7,Vaginal,1,No,2,4635,0.12%,3417.62,31.77
2,Missouri,29,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,24,0.00%,3138.54,34
2,Missouri,29,"Master's degree (MA, MS)",7,Cesarean,2,No,2,2191,0.06%,3306.83,32.91
2,Missouri,29,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,1206,0.03%,3368.14,32.72
2,Missouri,29,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,566,0.01%,3215.57,33.78
2,Missouri,29,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,21,0.00%,2854.2,27.48
2,Missouri,29,Unknown/Not on certificate,Unk,Vaginal,1,No,2,101,0.00%,3295.9,27.79
2,Missouri,29,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,47,0.00%,3101.76,28.15
2,Missouri,29,Unknown/Not on certificate,Unk,Cesarean,2,No,2,42,0.00%,3035.27,29.81
2,Missouri,29,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,26,0.00%,2954,30.31
2,Nebraska,31,8th grade or less,1,Vaginal,1,Yes,1,12,0.00%,3027.58,28.75
2,Nebraska,31,8th grade or less,1,Vaginal,1,No,2,835,0.02%,3301.12,29.22
2,Nebraska,31,8th grade or less,1,Cesarean,2,No,2,284,0.01%,3172.5,31.3
2,Nebraska,31,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,275,0.01%,3159.02,24.48
2,Nebraska,31,9th through 12th grade with no diploma,2,Vaginal,1,No,2,1190,0.03%,3258.53,24.12
2,Nebraska,31,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,129,0.00%,2908.29,25.75
2,Nebraska,31,9th through 12th grade with no diploma,2,Cesarean,2,No,2,452,0.01%,3169.13,26.73
2,Nebraska,31,High school graduate or GED completed,3,Vaginal,1,Yes,1,637,0.02%,3192.18,25.36
2,Nebraska,31,High school graduate or GED completed,3,Vaginal,1,No,2,2845,0.07%,3298.6,25.38
2,Nebraska,31,High school graduate or GED completed,3,Cesarean,2,Yes,1,341,0.01%,3049.9,27.3
2,Nebraska,31,High school graduate or GED completed,3,Cesarean,2,No,2,1114,0.03%,3201.54,27.47
2,Nebraska,31,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,542,0.01%,3179.68,27.41
2,Nebraska,31,"Some college credit, but not a degree",4,Vaginal,1,No,2,3444,0.09%,3372.73,26.82
2,Nebraska,31,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,323,0.01%,3085.41,28.15
2,Nebraska,31,"Some college credit, but not a degree",4,Cesarean,2,No,2,1600,0.04%,3301.07,28.39
2,Nebraska,31,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,141,0.00%,3205.21,29.89
2,Nebraska,31,"Associate degree (AA, AS)",5,Vaginal,1,No,2,1655,0.04%,3399.19,29.1
2,Nebraska,31,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,90,0.00%,3161.69,30.88
2,Nebraska,31,"Associate degree (AA, AS)",5,Cesarean,2,No,2,865,0.02%,3311.34,30.44
2,Nebraska,31,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,53,0.00%,3375.49,31.45
2,Nebraska,31,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,4469,0.11%,3425.98,30.17
2,Nebraska,31,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,52,0.00%,2889.38,32.27
2,Nebraska,31,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,1929,0.05%,3289.46,31.32
2,Nebraska,31,"Master's degree (MA, MS)",7,Vaginal,1,No,2,1664,0.04%,3437.87,31.71
2,Nebraska,31,"Master's degree (MA, MS)",7,Cesarean,2,No,2,811,0.02%,3315.07,32.29
2,Nebraska,31,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,551,0.01%,3379.23,32.32
2,Nebraska,31,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,236,0.01%,3174.19,33.83
2,Nebraska,31,Unknown/Not on certificate,Unk,Vaginal,1,No,2,11,0.00%,3416.18,30
2,North Dakota,38,8th grade or less,1,Vaginal,1,Yes,1,13,0.00%,3087.38,25.85
2,North Dakota,38,8th grade or less,1,Vaginal,1,No,2,109,0.00%,3363.61,29.11
2,North Dakota,38,8th grade or less,1,Cesarean,2,No,2,40,0.00%,3180.85,28.15
2,North Dakota,38,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,197,0.00%,3144.15,23.38
2,North Dakota,38,9th through 12th grade with no diploma,2,Vaginal,1,No,2,418,0.01%,3327.56,22.85
2,North Dakota,38,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,86,0.00%,3111.02,25.72
2,North Dakota,38,9th through 12th grade with no diploma,2,Cesarean,2,No,2,123,0.00%,3228.37,24.68
2,North Dakota,38,High school graduate or GED completed,3,Vaginal,1,Yes,1,379,0.01%,3200.29,25.74
2,North Dakota,38,High school graduate or GED completed,3,Vaginal,1,No,2,1221,0.03%,3361.03,25.42
2,North Dakota,38,High school graduate or GED completed,3,Cesarean,2,Yes,1,139,0.00%,3191.37,27.07
2,North Dakota,38,High school graduate or GED completed,3,Cesarean,2,No,2,472,0.01%,3242.71,27.13
2,North Dakota,38,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,248,0.01%,3295.06,27.64
2,North Dakota,38,"Some college credit, but not a degree",4,Vaginal,1,No,2,1515,0.04%,3400.17,26.94
2,North Dakota,38,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,103,0.00%,3259.55,29.19
2,North Dakota,38,"Some college credit, but not a degree",4,Cesarean,2,No,2,557,0.01%,3317.08,28.73
2,North Dakota,38,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,81,0.00%,3213.04,29.07
2,North Dakota,38,"Associate degree (AA, AS)",5,Vaginal,1,No,2,1016,0.03%,3398.81,28.86
2,North Dakota,38,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,42,0.00%,3336.83,31.26
2,North Dakota,38,"Associate degree (AA, AS)",5,Cesarean,2,No,2,399,0.01%,3347.03,30.33
2,North Dakota,38,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,39,0.00%,3116.33,30.64
2,North Dakota,38,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,2200,0.06%,3436.05,29.85
2,North Dakota,38,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,13,0.00%,3446.15,31.85
2,North Dakota,38,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,730,0.02%,3335.38,31.27
2,North Dakota,38,"Master's degree (MA, MS)",7,Vaginal,1,No,2,559,0.01%,3407.23,31.37
2,North Dakota,38,"Master's degree (MA, MS)",7,Cesarean,2,No,2,220,0.01%,3320.09,31.7
2,North Dakota,38,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,209,0.01%,3437.84,31.89
2,North Dakota,38,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,76,0.00%,3148.82,33.28
2,North Dakota,38,Unknown/Not on certificate,Unk,Vaginal,1,No,2,103,0.00%,3290.61,28.92
2,North Dakota,38,Unknown/Not on certificate,Unk,Cesarean,2,No,2,29,0.00%,3105.38,29.03
2,South Dakota,46,8th grade or less,1,Vaginal,1,Yes,1,24,0.00%,3106.25,26.75
2,South Dakota,46,8th grade or less,1,Vaginal,1,No,2,261,0.01%,3279.85,28.73
2,South Dakota,46,8th grade or less,1,Cesarean,2,No,2,79,0.00%,3139.35,29.52
2,South Dakota,46,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,339,0.01%,3143.24,23.94
2,South Dakota,46,9th through 12th grade with no diploma,2,Vaginal,1,No,2,751,0.02%,3307.46,23.17
2,South Dakota,46,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,87,0.00%,3065.2,26.13
2,South Dakota,46,9th through 12th grade with no diploma,2,Cesarean,2,No,2,227,0.01%,3304.47,25.45
2,South Dakota,46,High school graduate or GED completed,3,Vaginal,1,Yes,1,458,0.01%,3189.78,25.79
2,South Dakota,46,High school graduate or GED completed,3,Vaginal,1,No,2,1778,0.05%,3356.01,26.18
2,South Dakota,46,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,11,0.00%,3065.82,27
2,South Dakota,46,High school graduate or GED completed,3,Cesarean,2,Yes,1,194,0.00%,3122.1,26.73
2,South Dakota,46,High school graduate or GED completed,3,Cesarean,2,No,2,583,0.01%,3297.04,27.53
2,South Dakota,46,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,284,0.01%,3245.87,27.63
2,South Dakota,46,"Some college credit, but not a degree",4,Vaginal,1,No,2,1263,0.03%,3369.49,26.82
2,South Dakota,46,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,109,0.00%,3129.62,28.52
2,South Dakota,46,"Some college credit, but not a degree",4,Cesarean,2,No,2,454,0.01%,3306.56,27.98
2,South Dakota,46,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,62,0.00%,3188.58,29.68
2,South Dakota,46,"Associate degree (AA, AS)",5,Vaginal,1,No,2,911,0.02%,3396.44,28.86
2,South Dakota,46,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,36,0.00%,3024.78,31.03
2,South Dakota,46,"Associate degree (AA, AS)",5,Cesarean,2,No,2,336,0.01%,3288.29,30.25
2,South Dakota,46,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,42,0.00%,3336.14,31.43
2,South Dakota,46,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,2144,0.05%,3442.26,29.83
2,South Dakota,46,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,14,0.00%,3279.36,33
2,South Dakota,46,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,659,0.02%,3281.28,31.04
2,South Dakota,46,"Master's degree (MA, MS)",7,Vaginal,1,No,2,581,0.01%,3476.84,31.71
2,South Dakota,46,"Master's degree (MA, MS)",7,Cesarean,2,No,2,226,0.01%,3329.04,32.36
2,South Dakota,46,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,213,0.01%,3386.95,31.87
2,South Dakota,46,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,79,0.00%,3252.14,33.85
2,South Dakota,46,Unknown/Not on certificate,Unk,Vaginal,1,No,2,15,0.00%,3370,27.2
1,Delaware,10,8th grade or less,1,Vaginal,1,Yes,1,18,0.00%,2967.33,25.06
1,Delaware,10,8th grade or less,1,Vaginal,1,No,2,406,0.01%,3291.67,28.73
1,Delaware,10,8th grade or less,1,Cesarean,2,Yes,1,15,0.00%,3108.27,29
1,Delaware,10,8th grade or less,1,Cesarean,2,No,2,134,0.00%,3181.79,30.7
1,Delaware,10,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,181,0.00%,2980.32,26.45
1,Delaware,10,9th through 12th grade with no diploma,2,Vaginal,1,No,2,560,0.01%,3205.57,23.71
1,Delaware,10,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,79,0.00%,2846.23,26.47
1,Delaware,10,9th through 12th grade with no diploma,2,Cesarean,2,No,2,269,0.01%,3213.36,26.18
1,Delaware,10,High school graduate or GED completed,3,Vaginal,1,Yes,1,288,0.01%,3057.71,27
1,Delaware,10,High school graduate or GED completed,3,Vaginal,1,No,2,1768,0.04%,3255.04,25.83
1,Delaware,10,High school graduate or GED completed,3,Cesarean,2,Yes,1,135,0.00%,2932.43,28.41
1,Delaware,10,High school graduate or GED completed,3,Cesarean,2,No,2,766,0.02%,3175.81,28.06
1,Delaware,10,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,136,0.00%,3182.95,28.13
1,Delaware,10,"Some college credit, but not a degree",4,Vaginal,1,No,2,1250,0.03%,3317.43,27.37
1,Delaware,10,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,79,0.00%,3076.58,29.61
1,Delaware,10,"Some college credit, but not a degree",4,Cesarean,2,No,2,623,0.02%,3246.88,28.47
1,Delaware,10,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,16,0.00%,2872.2,31.31
1,Delaware,10,"Associate degree (AA, AS)",5,Vaginal,1,No,2,472,0.01%,3347.81,29.69
1,Delaware,10,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,20,0.00%,3335.65,31.55
1,Delaware,10,"Associate degree (AA, AS)",5,Cesarean,2,No,2,223,0.01%,3247.13,31
1,Delaware,10,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,11,0.00%,3264.64,32.36
1,Delaware,10,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,1405,0.04%,3360.47,30.83
1,Delaware,10,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,10,0.00%,3016.3,32.6
1,Delaware,10,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,630,0.02%,3359.37,31.97
1,Delaware,10,"Master's degree (MA, MS)",7,Vaginal,1,No,2,743,0.02%,3337.13,32.06
1,Delaware,10,"Master's degree (MA, MS)",7,Cesarean,2,No,2,395,0.01%,3321.36,32.92
1,Delaware,10,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,201,0.01%,3299.97,33.16
1,Delaware,10,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,95,0.00%,3165.86,35.07
1,Delaware,10,Unknown/Not on certificate,Unk,Vaginal,1,No,2,35,0.00%,3196.97,27.83
1,Delaware,10,Unknown/Not on certificate,Unk,Cesarean,2,No,2,12,0.00%,3315.58,29.83
1,District of Columbia,11,8th grade or less,1,Vaginal,1,No,2,217,0.01%,3229.14,28.71
1,District of Columbia,11,8th grade or less,1,Cesarean,2,No,2,89,0.00%,3173.56,31.3
1,District of Columbia,11,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,40,0.00%,2923.1,28.2
1,District of Columbia,11,9th through 12th grade with no diploma,2,Vaginal,1,No,2,648,0.02%,3131.01,24.4
1,District of Columbia,11,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,10,0.00%,2895.2,22
1,District of Columbia,11,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,23,0.00%,2719.39,29.52
1,District of Columbia,11,9th through 12th grade with no diploma,2,Cesarean,2,No,2,261,0.01%,2974.72,26.61
1,District of Columbia,11,High school graduate or GED completed,3,Vaginal,1,Yes,1,79,0.00%,2833.33,28.42
1,District of Columbia,11,High school graduate or GED completed,3,Vaginal,1,No,2,1422,0.04%,3133.47,25.96
1,District of Columbia,11,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,17,0.00%,3130.29,27.35
1,District of Columbia,11,High school graduate or GED completed,3,Cesarean,2,Yes,1,46,0.00%,2870.85,28.63
1,District of Columbia,11,High school graduate or GED completed,3,Cesarean,2,No,2,643,0.02%,3058.41,28.03
1,District of Columbia,11,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,38,0.00%,2961.16,32
1,District of Columbia,11,"Some college credit, but not a degree",4,Vaginal,1,No,2,915,0.02%,3162.93,27.04
1,District of Columbia,11,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,17,0.00%,2515.94,27.82
1,District of Columbia,11,"Some college credit, but not a degree",4,Cesarean,2,No,2,426,0.01%,3132.98,28.8
1,District of Columbia,11,"Associate degree (AA, AS)",5,Vaginal,1,No,2,159,0.00%,3229.48,29.89
1,District of Columbia,11,"Associate degree (AA, AS)",5,Cesarean,2,No,2,111,0.00%,3228.64,32.05
1,District of Columbia,11,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,1150,0.03%,3316.61,31.95
1,District of Columbia,11,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,513,0.01%,3243.66,33.32
1,District of Columbia,11,"Master's degree (MA, MS)",7,Vaginal,1,No,2,1255,0.03%,3356.83,34
1,District of Columbia,11,"Master's degree (MA, MS)",7,Cesarean,2,No,2,603,0.02%,3232.28,35.24
1,District of Columbia,11,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,730,0.02%,3379.61,34.66
1,District of Columbia,11,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,334,0.01%,3285.13,35.72
1,District of Columbia,11,Unknown/Not on certificate,Unk,Vaginal,1,No,2,36,0.00%,3129.14,28.72
1,District of Columbia,11,Unknown/Not on certificate,Unk,Cesarean,2,No,2,25,0.00%,2895.04,32.28
3,Florida,12,8th grade or less,1,Vaginal,1,Yes,1,231,0.01%,3036.45,24.85
3,Florida,12,8th grade or less,1,Vaginal,1,No,2,4318,0.11%,3259.67,28.32
3,Florida,12,8th grade or less,1,Vaginal,1,Not Stated,9,11,0.00%,3225.27,28.18
3,Florida,12,8th grade or less,1,Cesarean,2,Yes,1,126,0.00%,2920.52,26.09
3,Florida,12,8th grade or less,1,Cesarean,2,No,2,1996,0.05%,3230.96,30.07
3,Florida,12,8th grade or less,1,Cesarean,2,Not Stated,9,10,0.00%,3261.7,27.6
3,Florida,12,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,1766,0.04%,3016.99,25.76
3,Florida,12,9th through 12th grade with no diploma,2,Vaginal,1,No,2,12122,0.31%,3179.04,24.15
3,Florida,12,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,69,0.00%,2930.15,25.72
3,Florida,12,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,890,0.02%,2870.52,26.64
3,Florida,12,9th through 12th grade with no diploma,2,Cesarean,2,No,2,5977,0.15%,3125.35,26.17
3,Florida,12,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,32,0.00%,2729.38,28.28
3,Florida,12,High school graduate or GED completed,3,Vaginal,1,Yes,1,3136,0.08%,3073.95,26.9
3,Florida,12,High school graduate or GED completed,3,Vaginal,1,No,2,40682,1.03%,3229.75,26.31
3,Florida,12,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,179,0.00%,3118.43,27.27
3,Florida,12,High school graduate or GED completed,3,Cesarean,2,Yes,1,1680,0.04%,3010.16,27.84
3,Florida,12,High school graduate or GED completed,3,Cesarean,2,No,2,23736,0.60%,3179.68,28.19
3,Florida,12,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,87,0.00%,3046.7,29.01
3,Florida,12,High school graduate or GED completed,3,Not Stated,9,No,2,21,0.00%,3087.3,26.05
3,Florida,12,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,1530,0.04%,3101.62,28.48
3,Florida,12,"Some college credit, but not a degree",4,Vaginal,1,No,2,24869,0.63%,3285.81,27.64
3,Florida,12,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,109,0.00%,3178.02,28.23
3,Florida,12,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,855,0.02%,3074.51,29.35
3,Florida,12,"Some college credit, but not a degree",4,Cesarean,2,No,2,15133,0.38%,3220.62,29.35
3,Florida,12,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,56,0.00%,2864.46,29.41
3,Florida,12,"Some college credit, but not a degree",4,Not Stated,9,No,2,16,0.00%,3163.33,27.25
3,Florida,12,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,407,0.01%,3138.14,30.05
3,Florida,12,"Associate degree (AA, AS)",5,Vaginal,1,No,2,13241,0.34%,3306.18,29.28
3,Florida,12,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,32,0.00%,3376.97,29.84
3,Florida,12,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,256,0.01%,3039.5,31.28
3,Florida,12,"Associate degree (AA, AS)",5,Cesarean,2,No,2,8635,0.22%,3244.41,30.81
3,Florida,12,"Associate degree (AA, AS)",5,Cesarean,2,Not Stated,9,16,0.00%,2916.06,31.81
3,Florida,12,"Associate degree (AA, AS)",5,Not Stated,9,No,2,12,0.00%,2860.92,29.08
3,Florida,12,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,184,0.00%,3227.76,31.56
3,Florida,12,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,24224,0.61%,3346.42,30.89
3,Florida,12,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,74,0.00%,3267.45,31.57
3,Florida,12,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,143,0.00%,3094.26,33.57
3,Florida,12,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,15284,0.39%,3261.17,32.39
3,Florida,12,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Not Stated,9,41,0.00%,3254.24,32.12
3,Florida,12,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,38,0.00%,3063.58,32.16
3,Florida,12,"Master's degree (MA, MS)",7,Vaginal,1,No,2,9367,0.24%,3338.7,32.32
3,Florida,12,"Master's degree (MA, MS)",7,Vaginal,1,Not Stated,9,36,0.00%,3253.49,33.17
3,Florida,12,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,35,0.00%,3350.17,35.06
3,Florida,12,"Master's degree (MA, MS)",7,Cesarean,2,No,2,6397,0.16%,3246.5,33.61
3,Florida,12,"Master's degree (MA, MS)",7,Cesarean,2,Not Stated,9,19,0.00%,3238.74,32.16
3,Florida,12,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,2708,0.07%,3325.2,33.06
3,Florida,12,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,1803,0.05%,3221.79,34.4
3,Florida,12,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,97,0.00%,2944.24,28.14
3,Florida,12,Unknown/Not on certificate,Unk,Vaginal,1,No,2,1188,0.03%,3148.93,28.85
3,Florida,12,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,82,0.00%,2842.7,28.27
3,Florida,12,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,60,0.00%,2960.8,30.35
3,Florida,12,Unknown/Not on certificate,Unk,Cesarean,2,No,2,889,0.02%,3206.38,30.85
3,Florida,12,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,43,0.00%,3119.47,29.7
3,Florida,12,Unknown/Not on certificate,Unk,Not Stated,9,No,2,16,0.00%,3300,29.19
3,Georgia,13,8th grade or less,1,Vaginal,1,Yes,1,159,0.00%,3082.94,24.75
3,Georgia,13,8th grade or less,1,Vaginal,1,No,2,3384,0.09%,3280.02,28.68
3,Georgia,13,8th grade or less,1,Vaginal,1,Not Stated,9,17,0.00%,3220.06,27.76
3,Georgia,13,8th grade or less,1,Cesarean,2,Yes,1,70,0.00%,2901.73,25.21
3,Georgia,13,8th grade or less,1,Cesarean,2,No,2,1254,0.03%,3229.57,30.17
3,Georgia,13,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,1296,0.03%,3001.78,24.99
3,Georgia,13,9th through 12th grade with no diploma,2,Vaginal,1,No,2,8224,0.21%,3147.41,23.7
3,Georgia,13,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,44,0.00%,3006.93,26.14
3,Georgia,13,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,665,0.02%,2871.91,25.9
3,Georgia,13,9th through 12th grade with no diploma,2,Cesarean,2,No,2,3550,0.09%,3070.02,25.36
3,Georgia,13,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,22,0.00%,2943.64,25.18
3,Georgia,13,9th through 12th grade with no diploma,2,Not Stated,9,No,2,26,0.00%,3399.65,23.19
3,Georgia,13,High school graduate or GED completed,3,Vaginal,1,Yes,1,1831,0.05%,3062.12,26.01
3,Georgia,13,High school graduate or GED completed,3,Vaginal,1,No,2,23859,0.60%,3189.22,25.54
3,Georgia,13,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,75,0.00%,3169.85,26.65
3,Georgia,13,High school graduate or GED completed,3,Cesarean,2,Yes,1,998,0.03%,3002.61,27.12
3,Georgia,13,High school graduate or GED completed,3,Cesarean,2,No,2,11423,0.29%,3111.59,26.99
3,Georgia,13,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,37,0.00%,2871.24,25.3
3,Georgia,13,High school graduate or GED completed,3,Not Stated,9,No,2,43,0.00%,3107.6,25.4
3,Georgia,13,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,791,0.02%,3117.14,27.59
3,Georgia,13,"Some college credit, but not a degree",4,Vaginal,1,No,2,15576,0.39%,3242.37,27
3,Georgia,13,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,40,0.00%,3283.2,27.68
3,Georgia,13,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,491,0.01%,2960.48,28.82
3,Georgia,13,"Some college credit, but not a degree",4,Cesarean,2,No,2,8035,0.20%,3151.45,28.25
3,Georgia,13,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,22,0.00%,3039.77,29.86
3,Georgia,13,"Some college credit, but not a degree",4,Not Stated,9,No,2,27,0.00%,2931.33,27.78
3,Georgia,13,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,168,0.00%,3052.93,29.63
3,Georgia,13,"Associate degree (AA, AS)",5,Vaginal,1,No,2,5225,0.13%,3281.87,28.92
3,Georgia,13,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,28,0.00%,3429.57,31.39
3,Georgia,13,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,129,0.00%,3023.59,29.82
3,Georgia,13,"Associate degree (AA, AS)",5,Cesarean,2,No,2,3097,0.08%,3180.98,30.17
3,Georgia,13,"Associate degree (AA, AS)",5,Not Stated,9,No,2,14,0.00%,3249.14,27.14
3,Georgia,13,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,104,0.00%,3139.52,30.53
